char_id,char_hanzi,pinyin,meaning,hsk_level
2316,戚,qī,relative; be related to; sad,7–9
2317,辰,chén,early morning; 5th terrestrial branch,7–9
2318,舶,bó,"large, ocean-going vessel",7–9
2319,颁,bān,"confer, bestow; publish, promulgate",7–9
2320,讽,fěng,"recite, incant; satirize",7–9
2321,袍,páo,"long gown, robe, cloak",7–9
2322,嘲,cháo,"ridicule, deride, scorn, jeer at",7–9
2323,衔,xián,"bit; hold in mouth, bite; gag",7–9
2324,倦,juàn,"be tired of, weary",7–9
2325,涵,hán,"soak, wet; tolerate, be lenient",7–9
2326,雀,què,sparrow,7–9
2327,旬,xún,ten-day period; period of time,7–9
2328,僵,jiāng,"stiff and motionless, stock still",7–9
2329,撕,sī,"rip, tear; buy cloth",7–9
2330,肢,zhī,human limbs; animal feet,7–9
2331,垄,lǒng,"grave, mound; ridge in field",7–9
2332,夷,yí,ancient barbarian tribes,7–9
2333,逸,yì,"flee, escape, break loose",7–9
2334,茅,máo,"reeds, rushes, grass; surname",7–9
2335,侨,qiáo,"sojourn, lodge",7–9
2336,舆,yú,"cart, palanquin, sedan chair",7–9
2337,窑,yáo,kiln; coal mine pit,7–9
2338,杭,háng,cross stream; navigate,7–9
2339,弊,bì,"evil, wrong, bad; criminal",7–9
2340,勋,xūn,meritorious deed; merits; rank,7–9
2341,凄,qī,"bitter cold, miserable, dreary",7–9
2342,捧,pěng,hold up in two hands,7–9
2343,浸,jìn,"soak, immerse, dip, percolate",7–9
2344,砖,zhuān,"tile, brick",7–9
2345,鼎,dǐng,"large, three-legged bronze caldron",7–9
2346,蒸,zhēng,steam; evaporate,7–9
2347,亩,mǔ,Chinese land measure; fields,7–9
2348,肾,shèn,"kidneys; testes, gizzard",7–9
2349,陡,dǒu,"steep, sloping; abruptly, sudden",7–9
2350,爪,zhǎo,"claw, nail, talon; animal feet",7–9
2351,殷,yīn,"many, great; abundant, flourishing",7–9
2352,贞,zhēn,"virtuous, chaste, pure; loyal",7–9
2353,荐,jiàn,"repeat, reoccur; recommend",7–9
2354,哑,yǎ,"dumb, mute; become hoarse",7–9
2355,炭,tàn,charcoal; coal; carbon,7–9
2356,坟,fén,"grave, mound; bulge; bulging",7–9
2357,眨,zhǎ,wink,7–9
2358,搏,bó,seize; spring upon; strike,7–9
2359,拢,lǒng,"collect, bring together",7–9
2360,舅,jiù,maternal uncle,7–9
2361,昧,mèi,"obscure, dark; darken",7–9
2362,擅,shàn,monopolize; claim; arbitrarily; to dare,7–9
2363,搁,gē,"place, put, lay down; delay",7–9
2364,哨,shào,"whistle, blow whistle; chirp",7–9
2365,螺,luó,spiral shell; conch; spiral,7–9
2366,昔,xī,formerly; ancient; in beginning,7–9
2367,谬,miù,"error, exaggeration; erroneous",7–9
2368,谍,dié,an intelligence report; to spy; spying,7–9
2369,龟,guī,turtle or tortoise; cuckold,7–9
2370,媳,xí,daughter-in-law,7–9
2371,姜,jiāng,surname; ginger,7–9
2372,瞎,xiā,"blind, reckless; rash",7–9
2373,冤,yuān,"grievance, injustice, wrong",7–9
2374,鸦,yā,crow; Corvus species (various),7–9
2375,蓬,péng,type of raspberry; fairyland,7–9
2376,巷,xiàng,"alley, lane",7–9
2377,栽,zāi,"to cultivate, plant; to care for plants",7–9
2378,沾,zhān,"moisten, wet, soak; touch",7–9
2379,诈,zhà,"cheat, defraud, swindle; trick",7–9
2380,瞒,mán,"deceive, lie; eyes half-closed",7–9
2381,厄,è,"adversity, difficulty, distress",7–9
2382,纺,fǎng,"spin, reel, weave; reeled pongee",7–9
2383,罐,guàn,"jar, jug, pitcher, pot",7–9
2384,桶,tǒng,"pail, bucket, tub; cask, keg",7–9
2385,壤,rǎng,"soil, loam, earth; rich",7–9
2386,颂,sòng,"laud, acclaim; hymn; ode",7–9
2387,膨,péng,"to swell; swollen, bloated, inflated",7–9
2388,垒,lěi,"rampart, military wall",7–9
2389,隙,xì,"crack, split, fissure; grudge",7–9
2390,绑,bǎng,"bind, tie, fasten",7–9
2391,嘿,hēi,"be silent, be quiet",7–9
2392,兑,duì,cash; exchange,7–9
2393,霉,méi,"mildew, mold; moldy, mildewed",7–9
2394,挫,cuò,push down; chop down; grind,7–9
2395,稽,jī,"examine, investigate; delay",7–9
2396,辐,fú,spokes of wheel,7–9
2397,乞,qǐ,beg; request,7–9
2398,纱,shā,"gauze, thin silk; yarn, thread",7–9
2399,绣,xiù,embroider; embroidery; ornament,7–9
2400,杖,zhàng,"cane, walking stick",7–9
2401,塘,táng,"pond; tank; dike, embankment",7–9
2402,衍,yǎn,"overflow, spill over, spread out",7–9
2403,轴,zhóu,"axle, axletree; pivot; axis",7–9
2404,攀,pān,climb; pull; hang on to,7–9
2405,膊,bó,"shoulders, upper arms",7–9
2406,譬,pì,"metaphor, simile, example",7–9
2407,祈,qí,"pray; entreat, beseech",7–9
2408,肆,sì,"indulge; excess; numeral four; particle meaning now, therefore; shop",7–9
2409,轿,jiào,"sedan-chair, palanquin",7–9
2410,棚,péng,"tent, awning; booth; shed",7–9
2411,泣,qì,"cry, sob, weep",7–9
2412,屡,lǚ,"frequently, often, again and again",7–9
2413,躁,zào,"tense, excited, irritable",7–9
2414,凰,huáng,female phoenix,7–9
2415,溢,yì,"overflow, brim over; full",7–9
2416,砸,zá,"smash, crush, break; pound, mash",7–9
2417,帆,fān,sail; boat,7–9
2418,栖,qī,perch; roost; stay,7–9
2419,窜,cuàn,"run away; revise, edit; expel",7–9
2420,丸,wán,"small round object; pellet, pill",7–9
2421,斩,zhǎn,"cut, chop, sever; behead",7–9
2422,堤,dī,dike,7–9
2423,塌,tā,"fall in ruins, collapse",7–9
2424,贩,fàn,"peddler, hawker, street merchant",7–9
2425,厢,xiāng,"side-room, wing; theatre box",7–9
2426,掀,xiān,"lift, raise; stir",7–9
2427,乖,guāi,"rebel; crafty, shrewd",7–9
2428,谜,mí,"riddle, conundrum; puzzle",7–9
2429,捏,niē,pick with fingers; knead; mold,7–9
2430,阎,yán,village gate; surname,7–9
2431,滨,bīn,"beach, sea coast; river bank",7–9
2432,虏,lǔ,"to capture, imprison, seize; a prison",7–9
2433,匙,shi,spoon; surname,7–9
2434,芦,lú,"rushes, reeds",7–9
2435,卸,xiè,lay down; retire from office,7–9
2436,沼,zhǎo,"lake, fishpond, swamps",7–9
2437,钥,yào,key; lock,7–9
2438,株,zhū,numerary adjunct for trees; root,7–9
2439,祷,dǎo,"pray; entreat, beg, plead; prayer",7–9
2440,剖,pōu,"split in two, slice; dissect",7–9
2441,熙,xī,"bright, splendid, glorious",7–9
2442,哗,huā,rushing sound; gush forward,7–9
2443,劈,pī,"cut apart, split, chop",7–9
2444,怯,qiè,"lacking in courage, afraid",7–9
2445,胳,gē,"armpit, arms",7–9
2446,桩,zhuāng,"stake, post; affair, matter",7–9
2447,瑰,guī,"extraordinary, fabulous; rose",7–9
2448,娶,qǔ,"marry, take wife",7–9
2449,沫,mò,"froth, foam, bubbles, suds",7–9
2450,嗓,sǎng,voice; throat,7–9
2451,焚,fén,burn,7–9
2452,淘,táo,wash in sieve; weed out,7–9
2453,嫩,nèn,"soft, tender, delicate; young",7–9
2454,韵,yùn,rhyme; vowel,7–9
2455,钧,jūn,unit of measure equivalent to thirty catties,7–9
2456,竖,shù,"perpendicular, vertical; erect",7–9
2457,峻,jùn,"high, steep, towering; stern",7–9
2458,豹,bào,"leopard, panther; surname",7–9
2459,捞,lāo,"scoop out of water; dredge, fish",7–9
2460,菊,jú,chrysanthemum,7–9
2461,鄙,bǐ,mean; low,7–9
2462,魄,pò,vigor; body; dark part of moon,7–9
2463,兜,dōu,pouch,7–9
2464,哄,hōng,"coax; beguile, cheat, deceive",7–9
2465,颖,yǐng,rice tassel; sharp point; clever,7–9
2466,镑,bàng,pound sterling,7–9
2467,屑,xiè,"bits, scraps, crumbs, fragments",7–9
2468,怡,yí,"harmony; pleasure, joy; be glad",7–9
2469,渗,shèn,"soak through, infiltrate",7–9
2470,秃,tū,bald,7–9
2471,旱,hàn,drought; dry; dry land,7–9
2472,谴,qiǎn,"reprimand, scold, abuse",7–9
2473,稻,dào,"rice growing in field, rice plant",7–9
2474,铸,zhù,"melt, cast; coin, mint",7–9
2475,毙,bì,kill; die violent death,7–9
2476,恍,huǎng,seemingly; absent-minded,7–9
2477,贬,biǎn,"decrease, lower; censure, criticize",7–9
2478,烛,zhú,"candle, taper; shine, illuminate",7–9
2479,骇,hài,"terrify, frighten, scare; shock",7–9
2480,芯,xīn,pith from rush (juncus effusus),7–9
2481,朽,xiǔ,"decayed, rotten; rot, decay",7–9
2482,佣,yōng,commission fee,7–9
2483,碌,lù,"rough, uneven, rocky; mediocre",7–9
2484,迄,qì,"extend, reach; until; till",7–9
2485,荆,jīng,thorns; brambles; my wife; cane,7–9
2486,雁,yàn,wild goose,7–9
2487,绅,shēn,"girdle; tie, bind; gentry",7–9
2488,诵,sòng,"recite, chant, repeat",7–9
2489,醇,chún,"rich, good as wine; pure, unmixed",7–9
2490,笛,dí,bamboo flute; whistle,7–9
2491,禽,qín,"birds, fowl; surname;; capture",7–9
2492,勿,wù,"must not, do not; without, never",7–9
2493,瞄,miáo,take aim at; look at,7–9
2494,幢,chuáng,carriage curtain; sun screen,7–9
2495,睹,dǔ,"look at, gaze at; observe",7–9
2496,贿,huì,"bribe; bribes; riches, wealth",7–9
2497,呜,wū,"sound of crying, sobbing",7–9
2498,拱,gǒng,"fold hands on breast; bow, salute",7–9
2499,蔑,miè,"disdain, disregard; slight",7–9
2500,缚,fù,to tie,7–9
2501,篷,péng,"awning, covering; sail; boat",7–9
2502,淹,yān,"drown; cover with liquid, steep",7–9
2503,腕,wàn,wrist,7–9
2504,卒,zú,"soldier; servant; at last, finally",7–9
2505,勘,kān,investigate; compare; collate,7–9
2506,馨,xīn,"fragrant, aromatic; distant fragrance",7–9
2507,逗,dòu,"tempt, allure, arouse, stir",7–9
2508,甸,diān,suburbs of capital; govern; crops,7–9
2509,贱,jiàn,"mean, low; cheap, worthless",7–9
2510,灿,càn,"vivid, illuminating; bright",7–9
2511,敞,chǎng,"roomy, spacious, open, broad",7–9
2512,蜡,là,"wax; candle; waxy, glazed; maggot; as a non-simplified form sometimes used as an equivalent to 䄍, meaning imperial harvest",7–9
2513,囚,qiú,"prisoner, convict; confine",7–9
2514,辜,gū,"crime, criminal offense",7–9
2515,垫,diàn,"advance money, pay for another",7–9
2516,妒,dù,"jealous, envious",7–9
2517,魁,kuí,chief; leader; best; monstrous,7–9
2518,谣,yáo,"sing; folksong, ballad; rumor",7–9
2519,寞,mò,"silent, still, lonely, solitary",7–9
2520,蜀,shǔ,name of an ancient state,7–9
2521,甩,shuǎi,"throw away, discard",7–9
2522,涯,yá,"border, horizon, shore",7–9
2523,枕,zhěn,pillow,7–9
2524,丐,gài,beggar; beg; give,7–9
2525,泌,mì,"to seep out, excrete",7–9
2526,逾,yú,"go over, pass over, exceed",7–9
2527,叮,dīng,exhort or enjoin repeatedly,7–9
2528,燥,zào,"dry, parched, arid; quick-tempered",7–9
2529,枢,shū,door hinge; pivot; center of power,7–9
2530,弘,hóng,"enlarge, expand; liberal, great",7–9
2531,倚,yǐ,"rely on, depend on; lean heavily",7–9
2532,侮,wǔ,"insult, ridicule, disgrace",7–9
2533,鹤,hè,crane; Grus species (various),7–9
2534,蚀,shí,nibble away; erode; eclipse,7–9
2535,浆,jiāng,any thick fluid; starch; broth,7–9
2536,霜,shuāng,frost; crystallized; candied,7–9
2537,蕴,yùn,"to collect, gather, store; profound",7–9
2538,绸,chóu,"silk cloth, satin damask",7–9
2539,屿,yǔ,island,7–9
2540,妆,zhuāng,"to adorn oneself, dress up, use make-up",7–9
2541,捆,kǔn,"tie up; bind, truss up; bundle",7–9
2542,丙,bǐng,third; 3rd heavenly stem,7–9
2543,痒,yǎng,itch,7–9
2544,钞,chāo,"paper money, bank notes; copy",7–9
2545,犬,quǎn,dog; radical number 94,7–9
2546,躬,gōng,"body; personally, in person",7–9
2547,昼,zhòu,"daytime, daylight",7–9
2548,藻,zǎo,"splendid, magnificent; algae",7–9
2549,颊,jiá,"cheeks, jaw",7–9
2550,奠,diàn,pay respect; settle,7–9
2551,募,mù,"levy, raise; summon; recruit",7–9
2552,耽,dān,indulge in; be negligent,7–9
2553,陋,lòu,"narrow; crude, coarse; ugly",7–9
2554,侣,lǚ,companion; associate with,7–9
2555,魅,mèi,"kind of forest demon, elf",7–9
2556,虐,nüè,"cruel, harsh, oppressive",7–9
2557,堕,duò,"fall, sink, let fall; degenerate",7–9
2558,莹,yíng,"luster of gems; bright, lustrous",7–9
2559,荫,yīn,"shade, shelter; protect",7–9
2560,狡,jiǎo,"cunning, deceitful, treacherous",7–9
2561,阀,fá,powerful and influential group,7–9
2562,绞,jiǎo,"twist, wring; intertwine; winch",7–9
2563,膏,gāo,"grease, fat; paste, ointment",7–9
2564,垮,kuǎ,"be defeated, fail, collapse",7–9
2565,茎,jīng,"stem, stalk",7–9
2566,缅,miǎn,"distant, remote; think of",7–9
2567,喇,lǎ,"horn, bugle; lama; final particle",7–9
2568,搅,jiǎo,"disturb, agitate, stir up",7–9
2569,凳,dèng,bench; stool,7–9
2570,丫,yā,forked; bifurcation,7–9
2571,棺,guān,coffin,7–9
2572,耿,gěng,"bright, shining; have guts",7–9
2573,缔,dì,"tie, join, connect; connection",7–9
2574,懈,xiè,"idle, relaxed, remiss",7–9
2575,嫉,jí,jealousy; be jealous of,7–9
2576,灶,zào,"kitchen stove, cooking stove",7–9
2577,匀,yún,equal,7–9
2578,鸽,gē,"pigeon, dove; Columba species (various)",7–9
2579,凿,záo,"chisel; bore, pierce",7–9
2580,纬,wěi,woof; parallels of latitude,7–9
2581,沸,fèi,"boil, bubble up, gush",7–9
2582,畴,chóu,"farmland, arable land; category",7–9
2583,遏,è,"stop, suppress, curb, check; a bar",7–9
2584,烁,shuò,"shine, glitter, sparkle",7–9
2585,嗅,xiù,"smell, scent, sniff; olfactive",7–9
2586,叭,bā,trumpet,7–9
2587,熬,áo,"cook down, to boil; endure",7–9
2588,奢,shē,"extravagant, wasteful; exaggerate",7–9
2589,拙,zhuō,"stupid, clumsy, crude; convention",7–9
2590,栋,dòng,main beams supporting house,7–9
2591,毯,tǎn,"rug, carpet, blanket",7–9
2592,砂,shā,"sand; pebbles, gravel; gritty",7–9
2593,莽,mǎng,"thicket, underbrush; poisonous",7–9
2594,泻,xiè,"drain off, leak; flow, pour down",7–9
2595,坪,píng,level ground; Japanese measure,7–9
2596,梳,shū,comb; brush,7–9
2597,晤,wù,have interview with; meet,7–9
2598,稚,zhì,"young, immature; childhood",7–9
2599,蝇,yíng,flies,7–9
2600,捣,dǎo,"hull; thresh; beat, attack",7–9
2601,顷,qǐng,a moment; a measure of area equal to 100 mu or 6.7 hectares; to lean,7–9
2602,尴,gān,embarrassed; ill at ease,7–9
2603,诧,chà,"be surprised, be shocked",7–9
2604,尬,gà,"limp, staggering gait; embarrass",7–9
2605,嚼,jué,"prattle, be glib",7–9
2606,羡,xiàn,"envy, admire; praise; covet",7–9
2607,沪,hù,Shanghai; river near Shanghai,7–9
2608,旷,kuàng,"extensive, wide, broad; empty",7–9
2609,彬,bīn,"cultivated, well-bred",7–9
2610,芽,yá,"bud, sprout, shoot",7–9
2611,碳,tàn,carbon,7–9
2612,咧,liě,"stretch mouth, grimace, grin",7–9
2613,惕,tì,"be cautious, careful, alert",7–9
2614,萝,luó,type of creeping plant; turnip,7–9
2615,汹,xiōng,"turbulent; noisy, restless",7–9
2616,腥,xīng,"raw meat; rank, strong-smelling",7–9
2617,窥,kuī,"peep, watch, spy on, pry",7–9
2618,潭,tán,"deep pool, lake; deep, profound",7–9
2619,拯,zhěng,"help, save, aid; lift, raise",7–9
2620,澄,chéng,"purify water by allowing sediment to settle; clear, pure",7–9
2621,萎,wēi,"wither, wilt",7–9
2622,涡,wō,"swirl, whirlpool, eddy",7–9
2623,滔,tāo,"overflow; rushing water, a torrent",7–9
2624,溯,sù,"go upstream, go against current; formerly",7–9
2625,酿,niàng,"brew, ferment",7–9
2626,瞅,chǒu,"see, look, gaze at",7–9
2627,暮,mù,"evening, dusk, sunset; ending",7–9
2628,诫,jiè,"warn, admonish; warning",7–9
2629,斧,fǔ,"axe, hatchet; chop, hew",7–9
2630,焕,huàn,shining,7–9
2631,佑,yòu,"help, protect, bless",7–9
2632,喧,xuān,"lively, noisy; clamor, talk loudly",7–9
2633,删,shān,to cut; delete,7–9
2634,伺,cì,"serve, wait upon, attend; examine",7–9
2635,娥,é,be beautiful; good; surname,7–9
2636,梢,shāo,pointed tip of something long like a branch; rudder,7–9
2637,坝,bà,embankment; dam,7–9
2638,敷,fū,"spread, diffuse; apply, paint",7–9
2639,澜,lán,"overflowing; waves, ripples",7–9
2640,冶,yě,"smelt, fuse metals; cast, found",7–9
2641,挠,náo,"scratch; disturb, bother; submit",7–9
2642,搂,lǒu,"hug, embrace; drag, pull",7–9
2643,婉,wǎn,"amiable, congenial; restrained",7–9
2644,噪,zào,be noisy; chirp loudly,7–9
2645,稼,jià,sow grain; sheaves of grain,7–9
2646,盏,zhǎn,small cup or container,7–9
2647,匿,nì,hide; go into hiding,7–9
2648,寝,qǐn,"sleep, rest; bed chamber",7–9
2649,揽,lǎn,"grasp, take hold of; monopolize",7–9
2650,髓,suǐ,"bone marrow; essences, substances",7–9
2651,秉,bǐng,"grasp, hold; bundle; authority",7–9
2652,哺,bǔ,chew food; feed,7–9
2653,矢,shǐ,"arrow, dart; vow, swear",7–9
2654,帜,zhì,"flag, pennant; sign; fasten",7–9
2655,嗽,sòu,"cough, gargle, clear throat",7–9
2656,挟,xié,clasp under arm; hold to bosom,7–9
2657,缸,gāng,"earthen jug, crock, cistern",7–9
2658,揉,róu,"rub, massage; crush by hand",7–9
2659,腻,nì,"greasy, oily, dirty; smooth",7–9
2660,驯,xún,"tame, docile, obedient",7–9
2661,缆,lǎn,"hawser, heavy-duty rope, cable",7–9
2662,瘫,tān,"paralysis, palsy, numbness",7–9
2663,贮,zhù,"store, stockpile, hoard",7–9
2664,觅,mì,seek; search,7–9
2665,朦,méng,condition or appearance of moon,7–9
2666,僻,pì,"out-of-the-way, remote; unorthodox",7–9
2667,蔓,màn,"creeping plants, tendrils, vines",7–9
2668,嵌,qiàn,"inlay, set in; fall into; rugged",7–9
2669,虔,qián,act with reverence; reverent,7–9
2670,畔,pàn,boundary path dividing fields,7–9
2671,碟,dié,"small dish, plate",7–9
2672,胧,lóng,condition or appearance of moon,7–9
2673,蹦,bèng,"hop, leap, jump; bright",7–9
2674,浏,liú,clear; bright; whistling,7–9
2675,裔,yì,"progeny, descendants, posterity",7–9
2676,叨,dāo,talkative; quarrelous,7–9
2677,诀,jué,"take leave of, bid farewell",7–9
2678,旭,xù,rising sun; brilliance; radiant,7–9
2679,虾,xiā,"shrimp, prawn",7–9
2680,枣,zǎo,"date tree; dates, jujubes; surname",7–9
2681,呕,ǒu,"vomit; annoy, enrage",7–9
2682,凸,tū,"protrude, bulge out, convex",7–9
2683,熄,xī,"put out, extinguish, quash",7–9
2684,凹,āo,"concave, hollow, depressed; a pass, valley",7–9
2685,赎,shú,"buy, redeem; ransome; atone for",7–9
2686,屯,tún,"village, hamlet; camp; station",7–9
2687,膛,táng,"chest; hollow space, cavity",7–9
2688,浇,jiāo,"spray, water, sprinkle",7–9
2689,灼,zhuó,burn; broil; cauterize; bright,7–9
2690,棘,jí,"jujube tree; thorns, brambles",7–9
2691,橡,xiàng,chestnut oak; rubber tree; rubber,7–9
2692,聋,lóng,deaf,7–9
2693,姥,lǎo,maternal grandmother; midwife,7–9
2694,沮,jǔ,"stop, prevent; defeated, dejected",7–9
2695,萌,méng,"bud, sprout",7–9
2696,俏,qiào,"like, similar; resemble; pretty",7–9
2697,撇,piē,"discard, abandon, throw away",7–9
2698,粪,fèn,"manure, dung, shit, excrement, night soil",7–9
2699,俭,jiǎn,"temperate, frugal, economical",7–9
2700,帖,tiē,invitation card; notice,7–9
2701,煎,jiān,fry in fat or oil; boil in water,7–9
2702,缕,lǚ,"thread; detailed, precise",7–9
2703,簇,cù,"swarm, crowd together, cluster",7–9
2704,棱,léng,"squared timber; angle, edge",7–9
2705,呐,nà,"raise voice, yell out loud, shout; stammer",7–9
2706,墅,shù,"villa, country house",7–9
2707,烫,tàng,"scald, heat; wash; iron clothes",7–9
2708,蛙,wā,frog,7–9
2709,歹,dǎi,"bad, vicious, depraved, wicked",7–9
2710,葱,cōng,"scallions, leeks, green onions",7–9
2711,廓,kuò,"broad, wide, open, empty; to expand",7–9
2712,讳,huì,conceal; shun; regard as taboo,7–9
2713,瓣,bàn,petal; segment; valves,7–9
2714,矫,jiǎo,"correct, rectify, straighten out",7–9
2715,枉,wǎng,"useless, in vain; bent, crooked",7–9
2716,琢,zuó,polish jade; cut jade,7–9
2717,讥,jī,"ridicule, jeer, mock; inspect",7–9
2718,窟,kū,"hole, cave; cellar; underground",7–9
2719,敛,liǎn,"draw back, fold back; collect",7–9
2720,胚,pēi,embryo; unfinished things,7–9
2721,绰,chuò,"graceful, delicate; spacious",7–9
2722,竿,gān,bamboo pole; penis,7–9
2723,慷,kāng,"ardent; generous, magnanimous",7–9
2724,锤,chuí,balance weight on scale; hammer,7–9
2725,栓,shuān,"wooden peg, post or stick",7–9
2726,桨,jiǎng,"oar, paddle",7–9
2727,蚊,wén,mosquito; gnat,7–9
2728,磅,bàng,pound; weigh,7–9
2729,惭,cán,"ashamed, humiliated; shameful",7–9
2730,戳,chuō,"prick, stab; stamp, seal, chop",7–9
2731,馈,kuì,offer food superior; send gift,7–9
2732,溅,jiàn,"sprinkle, spray; spill, splash",7–9
2733,钙,gài,calcium,7–9
2734,礁,jiāo,reef; jetty; submerged rocks,7–9
2735,彰,zhāng,"clear, manifest, obvious",7–9
2736,豁,huō,"open up, clear; exempt",7–9
2737,墟,xū,high mound; hilly countryside; wasteland,7–9
2738,瞻,zhān,look; look out for; respect,7–9
2739,悼,dào,"grieve, mourn, lament; grieved",7–9
2740,拣,jiǎn,choose; select; pick up; gather,7–9
2741,渺,miǎo,"endlessly long, boundless, vast",7–9
2742,汰,tài,"excessive; scour, wash out",7–9
2743,慑,shè,"afraid, scared, fearful",7–9
2744,镶,xiāng,"insert, inlay, set, mount; fill",7–9
2745,趴,pā,"lying prone, leaning over",7–9
2746,绷,běng,"bind, draw firmly, strap",7–9
2747,窘,jiǒng,embarrassed; hard-pressed,7–9
2748,酌,zhuó,serve wine; feast; deliberate,7–9
2749,浊,zhuó,"muddy, turbid, dirty, filthy",7–9
2750,撼,hàn,"move, shake; (Cant.) to fight",7–9
2751,嗜,shì,"be fond of, have weakness for",7–9
2752,扛,káng,carry on shoulders; lift,7–9
2753,磕,kē,"hit; collide, knock into; sound",7–9
2754,翘,qiào,"turn up, lift, elevate, raise",7–9
2755,槽,cáo,"trough; manger; vat, tank; groove; a distillery",7–9
2756,淌,tǎng,trickle; flow down; drip,7–9
2757,颓,tuí,"ruined, decayed; disintegrate",7–9
2758,熏,xūn,"smoke, fog, vapor; smoke, cure",7–9
2759,牡,mǔ,male of animals; bolt of door,7–9
2760,缀,zhuì,"patch together, link, connect",7–9
2761,徊,huái,"linger, walk to and fro, hesitain",7–9
2762,肪,fáng,animal fat,7–9
2763,涕,tì,"tear; snivel, nasal mucus",7–9
2764,惫,bèi,"tired, weary, fatigued",7–9
2765,挚,zhì,"sincere, warm, cordial; surname",7–9
2766,绎,yì,to unravel or unreel silk; to interpret,7–9
2767,迭,dié,"repeatedly, frequently",7–9
2768,睦,mù,"friendly, amiable, peaceful",7–9
2769,窍,qiào,"hole, opening, aperture",7–9
2770,沧,cāng,"blue, dark green; cold",7–9
2771,怠,dài,"idle, remiss, negligent; neglect",7–9
2772,咙,lóng,throat,7–9
2773,沛,pèi,"abundant, full, copious; sudden",7–9
2774,揣,chuāi,put things under clothes,7–9
2775,崭,zhǎn,"high, steep, precipitous; new",7–9
2776,鞠,jū,"bow, bend; rear, raise, nourish",7–9
2777,垦,kěn,"cultivate, reclaim, to farm land",7–9
2778,洽,qià,"to blend with, be in harmony; to penetrate; to cover; a river in Shenxi",7–9
2779,唾,tuò,"spit, spit on; saliva",7–9
2780,橱,chú,"cabinet, wardrobe, cupboard",7–9
2781,痰,tán,"phlegm, mucus, spittle",7–9
2782,峙,zhì,"stand erect, stand up; pile up",7–9
2783,柬,jiǎn,"letter, invitation; choose",7–9
2784,擎,qíng,"lift up, hold up, support",7–9
2785,铲,chǎn,"spade, shovel, trowel, scoop",7–9
2786,氓,máng,people; subjects; vassals,7–9
2787,弧,hú,"wooden bow; arc, crescent",7–9
2788,揪,jiū,"grasp with hand, pinch",7–9
2789,杠,gāng,"lever, pole, crowbar; sharpen",7–9
2790,吭,kēng,throat,7–9
2791,崛,jué,"towering, eminent; rise abruptly",7–9
2792,抒,shū,express; eliminate; relieve,7–9
2793,锯,jù,a saw; to saw; amputate,7–9
2794,侈,chǐ,"luxurious, extravagant",7–9
2795,猾,huá,"crafty, cunning, shrewd; deceitful",7–9
2796,徘,pái,"walk back and forth, hesitate",7–9
2797,煽,shān,"stir up, incite, agitate, provoke",7–9
2798,皂,zào,soap; black; menial servant,7–9
2799,舵,duò,"rudder, helm",7–9
2800,嗦,suo,suck,7–9
2801,狈,bèi,a legendary animal with short forelegs which rode a wolf,7–9
2802,靴,xuē,boots,7–9
2803,捂,wǔ,resist,7–9
2804,苛,kē,"small, petty; harsh, rigorous",7–9
2805,秽,huì,"dirty, unclean; immoral, obscene",7–9
2806,搓,cuō,to rub or roll between the hands,7–9
2807,赁,lìn,"rent, hire; hired person",7–9
2808,婪,lán,"covet; covetous, avaricious",7–9
2809,紊,wěn,"confused, disorder",7–9
2810,婿,xù,son-in-law; husband,7–9
2811,寥,liáo,"few, scarce; empty, deserted",7–9
2812,兢,jīng,"fearful, cautious, wary",7–9
2813,糙,cāo,"coarse, harsh, rough, unpolished rice",7–9
2814,卦,guà,fortune telling; tell fortunes,7–9
2815,槐,huái,locust tree,7–9
2816,扒,bā,scratch; dig up; crawl; crouch,7–9
2817,祀,sì,"to sacrifice, worship",7–9
2818,絮,xù,"waste cotton, raw silk or cotton",7–9
2819,芭,bā,plantain or banana palm; fragrant,7–9
2820,屉,tì,drawer; tray; pad; screen,7–9
2821,痪,huàn,"paralysis, numbness of limbs",7–9
2822,绽,zhàn,"ripped seam, rend, crack",7–9
2823,宵,xiāo,"night, evening, dark",7–9
2824,岔,chà,"diverge, branch off; fork in road",7–9
2825,饵,ěr,"bait; bait, entice; dumplings",7–9
2826,韧,rèn,"strong and pliable, resilient",7–9
2827,憋,biē,to suppress inner feelings; hasty,7–9
2828,衅,xìn,consecrate sacrificial vessels by smearing blood; rift,7–9
2829,髦,máo,flowing hair of young child,7–9
2830,粤,yuè,Guangdong and Guangxi provinces; initial particle,7–9
2831,隘,ài,"narrow, confined; a strategic pass",7–9
2832,畸,jī,"odd, fractional, remainder, odds",7–9
2833,剔,tī,pick out; scrape off; scrape meat,7–9
2834,淀,diàn,"shallow water, swamp; swampy",7–9
2835,唬,hǔ,to intimidate; to scare,7–9
2836,缉,jī,to sew in close stitches,7–9
2837,嫦,cháng,name of a moon goddess,7–9
2838,扳,bān,pull; drag; right itself,7–9
2839,拴,shuān,"bind with rope, fasten",7–9
2840,逞,chěng,"indulge oneself; brag, show off",7–9
2841,拧,níng,"pinch; twist, wring; determined",7–9
2842,椒,jiāo,"pepper, spices",7–9
2843,瀑,pù,"waterfall, cascade; heavy rain",7–9
2844,渣,zhā,"refuse, dregs, lees, sediment",7–9
2845,肇,zhào,"begin, commence, originate",7–9
2846,辙,zhé,"wagon ruts, wheel tracks",7–9
